Timestamp,WindSpeed_m_s,Temperature_C,ActivePower_kW
2020-04-15 22:00:00,9.31,15.42,789.73
2020-04-15 23:00:00,9.76,18.12,968.31
2020-04-16 00:00:00,10.22,17.02,1183.88
2020-04-16 01:00:00,10.73,19.83,1460.51
2020-04-16 02:00:00,10.95,18.58,1577.27
2020-04-16 03:00:00,11.35,16.36,1845.21
2020-04-16 04:00:00,11.95,16.87,2277.93
2020-04-16 05:00:00,12.05,17.81,2279.03
2020-04-16 06:00:00,12.03,16.28,2300.0
2020-04-16 07:00:00,11.9,17.9,2219.32
2020-04-16 08:00:00,11.7,16.99,2075.76
2020-04-16 09:00:00,11.55,18.23,1954.83
2020-04-16 10:00:00,11.07,18.66,1671.76
2020-04-16 11:00:00,10.83,18.42,1505.84
2020-04-16 12:00:00,10.54,17.25,1353.56
2020-04-16 13:00:00,10.1,18.36,1134.07
2020-04-16 14:00:00,9.74,18.33,956.52
2020-04-16 15:00:00,9.21,18.1,756.52
2020-04-16 16:00:00,9.0,17.96,677.14
2020-04-16 17:00:00,8.78,19.07,613.71
2020-04-16 18:00:00,8.6,19.43,553.88
2020-04-16 19:00:00,8.47,17.89,513.43
2020-04-16 20:00:00,8.66,17.38,572.91
2020-04-16 21:00:00,9.13,19.27,734.19
2020-04-16 22:00:00,9.45,17.01,845.26
2020-04-16 23:00:00,10.09,16.7,1121.89
2020-04-17 00:00:00,10.47,19.73,1327.55
2020-04-17 01:00:00,10.96,18.02,1591.27
2020-04-17 02:00:00,11.45,17.27,1886.83
2020-04-17 03:00:00,11.82,20.12,2158.89
2020-04-17 04:00:00,12.24,16.29,2300.0
2020-04-17 05:00:00,12.1,17.37,2296.41
2020-04-17 06:00:00,12.28,18.01,2296.69
2020-04-17 07:00:00,12.49,16.71,2300.0
2020-04-17 08:00:00,12.52,18.56,2284.64
2020-04-17 09:00:00,12.23,18.77,2300.0
2020-04-17 10:00:00,11.85,17.71,2185.86
2020-04-17 11:00:00,11.34,16.81,1827.27
2020-04-17 12:00:00,10.78,19.22,1481.69
2020-04-17 13:00:00,10.42,17.5,1278.11
2020-04-17 14:00:00,10.02,17.03,1099.21
2020-04-17 15:00:00,9.59,17.9,906.1
2020-04-17 16:00:00,9.23,17.26,760.61
2020-04-17 17:00:00,9.07,16.61,704.52
2020-04-17 18:00:00,8.83,17.77,626.29
2020-04-17 19:00:00,8.91,15.92,653.04
2020-04-17 20:00:00,9.05,16.59,697.07
2020-04-17 21:00:00,9.33,18.55,804.02
2020-04-17 22:00:00,9.71,18.31,943.79
2020-04-17 23:00:00,10.33,16.35,1246.35
2020-04-18 00:00:00,10.97,15.8,1594.54
2020-04-18 01:00:00,11.5,18.25,1923.04
2020-04-18 02:00:00,12.16,19.18,2292.09
2020-04-18 03:00:00,12.47,17.08,2300.0
2020-04-18 04:00:00,12.95,18.15,2300.0
2020-04-18 05:00:00,13.27,19.3,2300.0
2020-04-18 06:00:00,13.38,17.35,2286.67
2020-04-18 07:00:00,13.37,16.77,2296.64
2020-04-18 08:00:00,13.1,18.85,2297.95
2020-04-18 09:00:00,12.61,15.76,2300.0
2020-04-18 10:00:00,12.41,16.51,2279.26
2020-04-18 11:00:00,11.98,18.58,2282.26
2020-04-18 12:00:00,11.73,18.1,2100.77
2020-04-18 13:00:00,11.26,15.96,1792.06
2020-04-18 14:00:00,10.56,19.77,1355.08
2020-04-18 15:00:00,10.19,18.03,1174.87
2020-04-18 16:00:00,9.78,19.01,985.49
2020-04-18 17:00:00,9.56,18.54,886.34
2020-04-18 18:00:00,9.61,18.07,908.57
2020-04-18 19:00:00,9.67,19.06,939.59
2020-04-18 20:00:00,10.07,19.28,1114.3
2020-04-18 21:00:00,10.32,17.63,1238.21
2020-04-18 22:00:00,10.81,17.63,1517.09
2020-04-18 23:00:00,11.64,18.1,2039.83
2020-04-19 00:00:00,12.16,17.45,2277.57
2020-04-19 01:00:00,12.78,16.97,2278.19
2020-04-19 02:00:00,13.22,19.38,2288.25
2020-04-19 03:00:00,13.82,18.66,2300.0
2020-04-19 04:00:00,14.2,17.24,2300.0
2020-04-19 05:00:00,14.45,17.22,2300.0
2020-04-19 06:00:00,14.68,16.95,2298.45
2020-04-19 07:00:00,14.72,18.6,2300.0
2020-04-19 08:00:00,14.66,19.89,2300.0
2020-04-19 09:00:00,14.27,18.72,2300.0
2020-04-19 10:00:00,13.51,18.54,2282.53
2020-04-19 11:00:00,13.06,17.74,2300.0
2020-04-19 12:00:00,12.67,18.2,2297.12
2020-04-19 13:00:00,12.2,18.01,2300.0
2020-04-19 14:00:00,11.64,17.72,2033.63
2020-04-19 15:00:00,11.25,17.66,1780.54
2020-04-19 16:00:00,10.78,17.0,1476.58
2020-04-19 17:00:00,10.49,17.21,1329.82
2020-04-19 18:00:00,10.26,18.51,1208.0
2020-04-19 19:00:00,10.31,18.08,1234.31
2020-04-19 20:00:00,10.49,17.59,1330.78
2020-04-19 21:00:00,10.88,18.04,1536.95
2020-04-19 22:00:00,11.33,17.61,1823.84
2020-04-19 23:00:00,11.82,17.75,2173.44
2020-04-20 00:00:00,12.45,18.37,2300.0
2020-04-20 01:00:00,13.13,19.07,2300.0
2020-04-20 02:00:00,13.68,18.29,2292.01
2020-04-20 03:00:00,13.99,17.41,2296.98
2020-04-20 04:00:00,14.27,16.61,2300.0
2020-04-20 05:00:00,14.65,19.37,2300.0
2020-04-20 06:00:00,14.61,19.34,2296.09
2020-04-20 07:00:00,14.53,19.05,2300.0
2020-04-20 08:00:00,14.47,19.06,2300.0
2020-04-20 09:00:00,14.15,18.97,2300.0
2020-04-20 10:00:00,13.71,17.35,2300.0
2020-04-20 11:00:00,13.27,17.86,2300.0
2020-04-20 12:00:00,12.92,17.53,2300.0
2020-04-20 13:00:00,12.32,18.15,2300.0
2020-04-20 14:00:00,11.77,18.99,2130.3
2020-04-20 15:00:00,11.42,17.07,1891.36
2020-04-20 16:00:00,11.01,17.77,1631.17
2020-04-20 17:00:00,10.79,17.94,1496.12
2020-04-20 18:00:00,10.56,17.92,1362.19
2020-04-20 19:00:00,10.46,20.05,1309.98
2020-04-20 20:00:00,10.66,17.65,1416.24
2020-04-20 21:00:00,11.12,17.14,1676.78
2020-04-20 22:00:00,11.52,18.87,1968.01
2020-04-20 23:00:00,12.08,18.98,2280.88
2020-04-21 00:00:00,12.45,19.57,2300.0
2020-04-21 01:00:00,12.8,18.44,2281.06
2020-04-21 02:00:00,13.2,19.1,2277.77
2020-04-21 03:00:00,13.7,16.78,2282.98
2020-04-21 04:00:00,14.04,17.08,2278.68
2020-04-21 05:00:00,14.16,19.0,2277.71
2020-04-21 06:00:00,14.24,19.08,2288.08
2020-04-21 07:00:00,14.23,19.93,2300.0
2020-04-21 08:00:00,14.21,18.52,2300.0
2020-04-21 09:00:00,14.08,17.38,2279.53
2020-04-21 10:00:00,13.64,18.9,2285.63
2020-04-21 11:00:00,13.16,16.92,2293.27
2020-04-21 12:00:00,12.63,16.89,2300.0
2020-04-21 13:00:00,12.26,18.65,2286.7
2020-04-21 14:00:00,11.7,19.47,2059.24
2020-04-21 15:00:00,11.17,17.99,1717.44
2020-04-21 16:00:00,10.73,18.65,1461.69
2020-04-21 17:00:00,10.6,19.11,1371.45
2020-04-21 18:00:00,10.46,21.48,1316.33
2020-04-21 19:00:00,10.61,18.07,1393.89
2020-04-21 20:00:00,10.86,20.26,1539.52
2020-04-21 21:00:00,11.1,18.49,1673.86
2020-04-21 22:00:00,11.5,18.18,1939.6
2020-04-21 23:00:00,11.93,20.13,2269.63
2020-04-22 00:00:00,12.5,17.99,2300.0
2020-04-22 01:00:00,13.13,20.24,2300.0
2020-04-22 02:00:00,13.56,18.83,2292.36
2020-04-22 03:00:00,14.0,18.57,2300.0
2020-04-22 04:00:00,14.33,18.02,2295.45
2020-04-22 05:00:00,14.73,19.25,2291.93
2020-04-22 06:00:00,14.51,19.95,2300.0
2020-04-22 07:00:00,14.46,19.26,2300.0
2020-04-22 08:00:00,14.13,18.44,2300.0
2020-04-22 09:00:00,13.78,19.72,2300.0
2020-04-22 10:00:00,13.59,18.26,2300.0
2020-04-22 11:00:00,13.24,19.88,2300.0
2020-04-22 12:00:00,12.72,17.04,2294.57
2020-04-22 13:00:00,12.24,17.14,2300.0
2020-04-22 14:00:00,11.66,19.8,2048.14
2020-04-22 15:00:00,11.28,17.11,1799.22
2020-04-22 16:00:00,10.91,18.84,1549.96
2020-04-22 17:00:00,10.66,17.84,1405.27
2020-04-22 18:00:00,10.67,19.55,1411.93
2020-04-22 19:00:00,10.8,20.19,1495.3
2020-04-22 20:00:00,11.01,20.74,1615.89
2020-04-22 21:00:00,11.44,19.08,1888.03
2020-04-22 22:00:00,12.0,19.71,2300.0
2020-04-22 23:00:00,12.56,18.57,2280.07
2020-04-23 00:00:00,12.94,19.42,2293.31
2020-04-23 01:00:00,13.46,17.68,2291.05
2020-04-23 02:00:00,14.15,18.21,2291.86
2020-04-23 03:00:00,14.39,19.46,2300.0
2020-04-23 04:00:00,14.63,17.38,2300.0
2020-04-23 05:00:00,14.85,18.28,2284.53
2020-04-23 06:00:00,14.84,18.41,2300.0
2020-04-23 07:00:00,14.81,19.0,2285.89
2020-04-23 08:00:00,14.53,18.25,2294.22
2020-04-23 09:00:00,14.21,20.48,2283.6
2020-04-23 10:00:00,13.86,17.85,2280.75
2020-04-23 11:00:00,13.39,19.01,2284.14
2020-04-23 12:00:00,12.84,18.21,2300.0
2020-04-23 13:00:00,12.1,18.67,2300.0
2020-04-23 14:00:00,11.39,19.45,1868.62
2020-04-23 15:00:00,11.13,17.4,1687.13
2020-04-23 16:00:00,10.82,18.01,1520.78
2020-04-23 17:00:00,10.64,18.67,1416.17
2020-04-23 18:00:00,10.57,20.6,1359.94
2020-04-23 19:00:00,10.56,18.86,1371.76
2020-04-23 20:00:00,10.76,19.97,1479.35
2020-04-23 21:00:00,11.15,19.17,1725.52
2020-04-23 22:00:00,11.47,18.38,1904.09
2020-04-23 23:00:00,12.14,17.63,2277.39
2020-04-24 00:00:00,12.8,20.0,2300.0
2020-04-24 01:00:00,13.28,18.31,2295.19
2020-04-24 02:00:00,13.81,18.96,2300.0
2020-04-24 03:00:00,14.04,18.4,2285.8
2020-04-24 04:00:00,14.46,19.35,2300.0
2020-04-24 05:00:00,14.76,16.68,2291.97
2020-04-24 06:00:00,14.55,19.43,2300.0
2020-04-24 07:00:00,14.5,19.6,2289.11
2020-04-24 08:00:00,14.3,20.13,2290.45
2020-04-24 09:00:00,14.06,20.25,2287.66
2020-04-24 10:00:00,13.68,20.19,2300.0
2020-04-24 11:00:00,13.45,20.53,2290.17
2020-04-24 12:00:00,13.01,18.09,2292.88
2020-04-24 13:00:00,12.6,20.35,2284.71
2020-04-24 14:00:00,11.94,18.62,2249.99
2020-04-24 15:00:00,11.56,19.24,1981.67
2020-04-24 16:00:00,11.19,18.63,1725.13
2020-04-24 17:00:00,11.11,18.06,1698.42
2020-04-24 18:00:00,11.11,17.94,1686.93
2020-04-24 19:00:00,11.12,17.57,1705.39
2020-04-24 20:00:00,11.46,21.03,1891.0
2020-04-24 21:00:00,11.72,20.4,2094.17
2020-04-24 22:00:00,12.21,18.56,2300.0
2020-04-24 23:00:00,12.98,17.89,2296.06
2020-04-25 00:00:00,13.48,19.36,2300.0
2020-04-25 01:00:00,13.97,20.55,2285.01
2020-04-25 02:00:00,14.37,19.01,2283.68
2020-04-25 03:00:00,14.62,19.4,2300.0
2020-04-25 04:00:00,15.17,18.5,2280.87
2020-04-25 05:00:00,15.22,20.24,2300.0
2020-04-25 06:00:00,15.29,20.45,2300.0
2020-04-25 07:00:00,15.16,17.76,2300.0
2020-04-25 08:00:00,14.79,17.38,2300.0
2020-04-25 09:00:00,14.55,19.85,2300.0
2020-04-25 10:00:00,14.18,16.69,2284.09
2020-04-25 11:00:00,13.68,18.27,2282.7
2020-04-25 12:00:00,13.05,19.75,2300.0
2020-04-25 13:00:00,12.65,18.57,2300.0
2020-04-25 14:00:00,12.05,17.83,2300.0
2020-04-25 15:00:00,11.61,17.26,2009.76
2020-04-25 16:00:00,11.25,18.93,1765.95
2020-04-25 17:00:00,11.08,18.72,1674.7
2020-04-25 18:00:00,10.89,19.05,1552.12
2020-04-25 19:00:00,11.02,19.42,1621.38
2020-04-25 20:00:00,11.1,19.54,1662.15
2020-04-25 21:00:00,11.74,19.15,2097.72
2020-04-25 22:00:00,12.29,19.81,2300.0
2020-04-25 23:00:00,12.85,19.89,2300.0
2020-04-26 00:00:00,13.23,18.72,2298.07
2020-04-26 01:00:00,13.66,20.45,2300.0
2020-04-26 02:00:00,14.16,20.73,2300.0
2020-04-26 03:00:00,14.68,19.18,2300.0
2020-04-26 04:00:00,15.05,19.27,2283.53
2020-04-26 05:00:00,15.29,21.43,2300.0
2020-04-26 06:00:00,15.42,20.29,2293.69
2020-04-26 07:00:00,15.22,19.19,2280.68
2020-04-26 08:00:00,14.93,18.83,2300.0
2020-04-26 09:00:00,14.6,19.14,2299.31
2020-04-26 10:00:00,14.19,21.09,2300.0
2020-04-26 11:00:00,13.84,19.14,2300.0
2020-04-26 12:00:00,13.41,20.13,2285.9
2020-04-26 13:00:00,13.04,18.11,2287.79
2020-04-26 14:00:00,12.69,20.15,2300.0
2020-04-26 15:00:00,12.14,19.26,2300.0
2020-04-26 16:00:00,11.71,20.89,2105.8
2020-04-26 17:00:00,11.35,18.0,1839.63
2020-04-26 18:00:00,11.16,18.47,1730.91
2020-04-26 19:00:00,11.28,18.38,1784.39
2020-04-26 20:00:00,11.69,16.59,2075.36
2020-04-26 21:00:00,12.15,19.19,2291.39
2020-04-26 22:00:00,12.65,19.89,2300.0
2020-04-26 23:00:00,13.22,20.27,2279.64
2020-04-27 00:00:00,13.81,19.3,2300.0
2020-04-27 01:00:00,14.4,19.86,2280.27
2020-04-27 02:00:00,14.85,19.67,2288.56
2020-04-27 03:00:00,15.12,19.66,2294.35
2020-04-27 04:00:00,15.44,20.26,2283.49
2020-04-27 05:00:00,15.53,19.31,2300.0
2020-04-27 06:00:00,15.7,18.66,2300.0
2020-04-27 07:00:00,15.69,19.49,2300.0
2020-04-27 08:00:00,15.44,20.69,2297.49
2020-04-27 09:00:00,15.09,19.38,2291.11
2020-04-27 10:00:00,14.61,21.88,2300.0
2020-04-27 11:00:00,13.98,18.48,2289.48
2020-04-27 12:00:00,13.38,18.86,2297.1
2020-04-27 13:00:00,12.85,19.07,2300.0
2020-04-27 14:00:00,12.38,19.26,2287.26
2020-04-27 15:00:00,11.99,18.58,2268.29
2020-04-27 16:00:00,11.73,21.12,2117.32
2020-04-27 17:00:00,11.38,18.07,1864.87
2020-04-27 18:00:00,11.33,19.97,1816.14
2020-04-27 19:00:00,11.31,18.04,1800.25
2020-04-27 20:00:00,11.56,19.26,1965.36
2020-04-27 21:00:00,12.06,20.66,2300.0
2020-04-27 22:00:00,12.51,20.14,2300.0
2020-04-27 23:00:00,13.13,19.23,2283.49
2020-04-28 00:00:00,13.73,21.32,2279.3
2020-04-28 01:00:00,14.13,19.27,2300.0
2020-04-28 02:00:00,14.6,20.39,2300.0
2020-04-28 03:00:00,14.91,18.94,2300.0
2020-04-28 04:00:00,15.25,18.41,2300.0
2020-04-28 05:00:00,15.64,20.87,2300.0
2020-04-28 06:00:00,15.69,20.53,2300.0
2020-04-28 07:00:00,15.7,17.9,2300.0
2020-04-28 08:00:00,15.71,19.53,2300.0
2020-04-28 09:00:00,15.36,21.45,2293.24
2020-04-28 10:00:00,14.93,19.72,2290.4
2020-04-28 11:00:00,14.3,19.97,2281.39
2020-04-28 12:00:00,13.85,21.5,2300.0
2020-04-28 13:00:00,13.47,18.86,2300.0
2020-04-28 14:00:00,13.1,20.05,2298.69
2020-04-28 15:00:00,12.62,19.25,2280.22
2020-04-28 16:00:00,12.36,18.82,2277.53
2020-04-28 17:00:00,11.95,20.31,2255.23
2020-04-28 18:00:00,11.94,19.17,2261.92
2020-04-28 19:00:00,11.96,17.4,2280.18
2020-04-28 20:00:00,12.34,19.02,2300.0
2020-04-28 21:00:00,12.79,18.9,2300.0
2020-04-28 22:00:00,13.1,21.26,2300.0
2020-04-28 23:00:00,13.6,20.54,2300.0
2020-04-29 00:00:00,14.1,21.67,2300.0
2020-04-29 01:00:00,14.81,18.95,2293.06
2020-04-29 02:00:00,15.18,19.67,2300.0
2020-04-29 03:00:00,15.66,18.66,2297.43
2020-04-29 04:00:00,16.05,20.36,2300.0
2020-04-29 05:00:00,16.18,17.98,2294.5
2020-04-29 06:00:00,16.28,19.3,2286.13
2020-04-29 07:00:00,16.15,20.05,2300.0
2020-04-29 08:00:00,15.99,18.4,2300.0
2020-04-29 09:00:00,15.59,19.78,2300.0
2020-04-29 10:00:00,15.33,20.83,2300.0
2020-04-29 11:00:00,14.83,19.32,2300.0
2020-04-29 12:00:00,14.28,21.39,2283.93
2020-04-29 13:00:00,13.73,19.01,2300.0
2020-04-29 14:00:00,13.05,18.05,2287.58
2020-04-29 15:00:00,12.6,19.22,2292.26
2020-04-29 16:00:00,12.3,21.02,2291.94
2020-04-29 17:00:00,12.11,20.22,2286.58
2020-04-29 18:00:00,11.95,19.74,2260.32
2020-04-29 19:00:00,11.97,20.07,2285.23
2020-04-29 20:00:00,11.97,20.33,2277.25
2020-04-29 21:00:00,12.33,20.37,2300.0
2020-04-29 22:00:00,12.78,20.01,2300.0
2020-04-29 23:00:00,13.14,19.89,2279.71
2020-04-30 00:00:00,13.64,17.18,2300.0
2020-04-30 01:00:00,13.98,19.21,2300.0
2020-04-30 02:00:00,14.51,19.51,2300.0
2020-04-30 03:00:00,15.07,20.69,2300.0
2020-04-30 04:00:00,15.4,21.39,2300.0
2020-04-30 05:00:00,15.43,19.3,2300.0
2020-04-30 06:00:00,15.34,19.57,2300.0
2020-04-30 07:00:00,15.11,21.55,2296.28
2020-04-30 08:00:00,14.98,21.44,2300.0
2020-04-30 09:00:00,14.63,22.63,2300.0
2020-04-30 10:00:00,14.2,19.03,2298.62
2020-04-30 11:00:00,13.64,18.1,2285.04
2020-04-30 12:00:00,13.22,20.05,2300.0
2020-04-30 13:00:00,12.75,19.66,2279.46
2020-04-30 14:00:00,12.31,19.29,2300.0
2020-04-30 15:00:00,11.88,20.26,2220.77
2020-04-30 16:00:00,11.44,19.47,1909.29
2020-04-30 17:00:00,11.18,21.07,1724.07
2020-04-30 18:00:00,10.97,20.4,1590.96
2020-04-30 19:00:00,11.15,21.12,1718.2
2020-04-30 20:00:00,11.28,19.73,1781.87
2020-04-30 21:00:00,11.79,18.45,2121.26
2020-04-30 22:00:00,12.14,19.76,2300.0
2020-04-30 23:00:00,12.38,19.72,2300.0
2020-05-01 00:00:00,12.85,18.99,2292.3
2020-05-01 01:00:00,13.44,20.13,2300.0
2020-05-01 02:00:00,13.98,20.17,2277.74
2020-05-01 03:00:00,14.27,20.42,2290.12
2020-05-01 04:00:00,14.53,20.1,2278.21
2020-05-01 05:00:00,14.66,19.78,2294.95
2020-05-01 06:00:00,14.86,19.54,2278.16
2020-05-01 07:00:00,14.79,20.91,2300.0
2020-05-01 08:00:00,14.67,19.27,2300.0
2020-05-01 09:00:00,14.3,20.22,2300.0
2020-05-01 10:00:00,14.03,18.89,2292.12
2020-05-01 11:00:00,13.56,19.33,2283.39
2020-05-01 12:00:00,12.9,20.22,2300.0
2020-05-01 13:00:00,12.39,19.43,2285.53
2020-05-01 14:00:00,11.98,20.09,2278.51
2020-05-01 15:00:00,11.68,20.81,2039.98
2020-05-01 16:00:00,11.31,20.85,1813.28
2020-05-01 17:00:00,11.06,19.57,1656.45
2020-05-01 18:00:00,11.12,20.73,1706.85
2020-05-01 19:00:00,11.17,20.9,1725.29
2020-05-01 20:00:00,11.28,19.44,1799.35
2020-05-01 21:00:00,11.55,20.25,1972.77
2020-05-01 22:00:00,11.82,19.68,2165.8
2020-05-01 23:00:00,12.42,19.96,2300.0
2020-05-02 00:00:00,12.92,21.08,2282.13
2020-05-02 01:00:00,13.53,19.38,2300.0
2020-05-02 02:00:00,13.94,20.0,2300.0
2020-05-02 03:00:00,14.24,21.31,2300.0
2020-05-02 04:00:00,14.73,21.82,2292.29
2020-05-02 05:00:00,14.72,18.6,2289.46
2020-05-02 06:00:00,14.76,20.48,2300.0
2020-05-02 07:00:00,14.74,19.86,2300.0
2020-05-02 08:00:00,14.54,19.66,2300.0
2020-05-02 09:00:00,14.43,19.92,2300.0
2020-05-02 10:00:00,13.84,21.73,2300.0
2020-05-02 11:00:00,13.14,20.23,2278.32
2020-05-02 12:00:00,12.58,17.55,2299.36
2020-05-02 13:00:00,12.27,20.19,2294.23
2020-05-02 14:00:00,11.9,19.8,2222.6
2020-05-02 15:00:00,11.5,19.22,1923.86
2020-05-02 16:00:00,11.09,18.18,1667.37
2020-05-02 17:00:00,10.89,21.06,1562.53
2020-05-02 18:00:00,10.93,19.38,1585.24
2020-05-02 19:00:00,11.09,21.04,1683.43
2020-05-02 20:00:00,11.14,19.49,1712.58
2020-05-02 21:00:00,11.35,20.52,1836.47
2020-05-02 22:00:00,11.93,20.6,2230.01
2020-05-02 23:00:00,12.43,19.64,2280.38
2020-05-03 00:00:00,12.9,21.76,2300.0
2020-05-03 01:00:00,13.26,21.66,2291.64
2020-05-03 02:00:00,13.9,20.54,2300.0
2020-05-03 03:00:00,14.25,20.83,2300.0
2020-05-03 04:00:00,14.82,20.81,2300.0
2020-05-03 05:00:00,14.95,23.46,2300.0
2020-05-03 06:00:00,14.89,18.97,2300.0
2020-05-03 07:00:00,14.9,21.92,2282.19
2020-05-03 08:00:00,14.66,21.76,2300.0
2020-05-03 09:00:00,14.36,17.98,2287.06
2020-05-03 10:00:00,13.94,20.46,2281.6
2020-05-03 11:00:00,13.36,20.2,2300.0
2020-05-03 12:00:00,12.69,20.98,2300.0
2020-05-03 13:00:00,12.09,21.25,2300.0
2020-05-03 14:00:00,11.62,21.83,2009.15
2020-05-03 15:00:00,11.29,18.96,1806.99
2020-05-03 16:00:00,11.02,20.59,1636.63
2020-05-03 17:00:00,10.72,20.98,1451.16
2020-05-03 18:00:00,10.51,18.99,1337.9
2020-05-03 19:00:00,10.58,20.28,1367.26
2020-05-03 20:00:00,10.75,20.29,1482.7
2020-05-03 21:00:00,11.02,20.8,1626.62
2020-05-03 22:00:00,11.47,20.28,1899.62
2020-05-03 23:00:00,11.99,19.62,2278.62
2020-05-04 00:00:00,12.63,20.81,2285.63
2020-05-04 01:00:00,13.03,20.3,2300.0
2020-05-04 02:00:00,13.41,20.17,2300.0
2020-05-04 03:00:00,13.84,21.6,2300.0
2020-05-04 04:00:00,14.08,18.49,2300.0
2020-05-04 05:00:00,14.36,20.81,2287.95
2020-05-04 06:00:00,14.38,19.85,2300.0
2020-05-04 07:00:00,14.26,20.45,2300.0
2020-05-04 08:00:00,14.12,18.73,2300.0
2020-05-04 09:00:00,13.98,21.58,2300.0
2020-05-04 10:00:00,13.69,19.23,2288.66
2020-05-04 11:00:00,13.08,21.61,2300.0
2020-05-04 12:00:00,12.42,19.72,2300.0
2020-05-04 13:00:00,12.03,20.58,2300.0
2020-05-04 14:00:00,11.62,20.11,2041.04
2020-05-04 15:00:00,11.23,21.27,1776.02
2020-05-04 16:00:00,11.01,19.82,1604.03
2020-05-04 17:00:00,10.81,21.44,1515.7
2020-05-04 18:00:00,10.73,22.7,1449.8
2020-05-04 19:00:00,10.83,19.88,1524.69
2020-05-04 20:00:00,10.95,21.85,1599.66
2020-05-04 21:00:00,11.35,19.97,1837.84
2020-05-04 22:00:00,11.74,20.69,2107.76
2020-05-04 23:00:00,12.4,21.44,2293.05
2020-05-05 00:00:00,12.91,19.42,2286.99
2020-05-05 01:00:00,13.27,20.72,2286.27
2020-05-05 02:00:00,13.75,21.42,2291.91
2020-05-05 03:00:00,14.05,21.24,2300.0
2020-05-05 04:00:00,14.45,21.07,2300.0
2020-05-05 05:00:00,14.51,19.91,2300.0
2020-05-05 06:00:00,14.48,21.28,2300.0
2020-05-05 07:00:00,14.39,19.18,2300.0
2020-05-05 08:00:00,14.23,20.5,2300.0
2020-05-05 09:00:00,13.99,21.63,2289.3
2020-05-05 10:00:00,13.68,18.63,2300.0
2020-05-05 11:00:00,13.27,19.51,2300.0
2020-05-05 12:00:00,12.57,19.88,2300.0
2020-05-05 13:00:00,12.03,20.15,2279.06
2020-05-05 14:00:00,11.36,19.66,1826.9
2020-05-05 15:00:00,11.22,20.9,1766.43
2020-05-05 16:00:00,11.09,20.31,1674.45
2020-05-05 17:00:00,11.04,20.77,1622.76
2020-05-05 18:00:00,10.94,20.17,1590.99
2020-05-05 19:00:00,10.86,21.38,1543.59
2020-05-05 20:00:00,10.81,20.59,1497.7
2020-05-05 21:00:00,11.08,20.86,1650.97
2020-05-05 22:00:00,11.53,19.82,1964.08
2020-05-05 23:00:00,12.18,20.25,2281.14
2020-05-06 00:00:00,12.55,20.52,2300.0
2020-05-06 01:00:00,13.05,21.13,2285.08
2020-05-06 02:00:00,13.49,20.84,2300.0
2020-05-06 03:00:00,14.01,19.33,2285.54
2020-05-06 04:00:00,14.5,21.4,2281.93
2020-05-06 05:00:00,14.55,21.6,2300.0
2020-05-06 06:00:00,14.64,19.38,2295.23
2020-05-06 07:00:00,14.48,19.64,2300.0
2020-05-06 08:00:00,14.3,19.18,2300.0
2020-05-06 09:00:00,14.06,19.68,2300.0
2020-05-06 10:00:00,13.83,21.92,2300.0
2020-05-06 11:00:00,13.31,21.15,2300.0
2020-05-06 12:00:00,12.83,20.82,2277.67
2020-05-06 13:00:00,12.37,21.86,2289.04
2020-05-06 14:00:00,11.83,18.72,2169.87
2020-05-06 15:00:00,11.5,22.09,1932.34
2020-05-06 16:00:00,11.05,20.45,1662.02
2020-05-06 17:00:00,10.95,22.82,1595.47
2020-05-06 18:00:00,10.87,20.03,1532.45
2020-05-06 19:00:00,10.96,21.36,1597.07
2020-05-06 20:00:00,11.14,19.12,1709.16
2020-05-06 21:00:00,11.46,21.01,1894.39
2020-05-06 22:00:00,11.96,21.5,2286.24
2020-05-06 23:00:00,12.51,20.42,2294.84
2020-05-07 00:00:00,13.03,21.63,2299.45
2020-05-07 01:00:00,13.57,20.95,2278.53
2020-05-07 02:00:00,13.96,19.7,2300.0
2020-05-07 03:00:00,14.32,19.56,2300.0
2020-05-07 04:00:00,14.71,21.96,2300.0
2020-05-07 05:00:00,15.05,18.59,2291.88
2020-05-07 06:00:00,15.07,19.82,2300.0
2020-05-07 07:00:00,15.12,21.94,2298.39
2020-05-07 08:00:00,15.08,18.88,2289.12
2020-05-07 09:00:00,14.8,21.01,2300.0
2020-05-07 10:00:00,14.3,22.56,2299.85
2020-05-07 11:00:00,13.84,19.17,2300.0
2020-05-07 12:00:00,13.02,20.77,2286.15
2020-05-07 13:00:00,12.33,21.26,2300.0
2020-05-07 14:00:00,12.01,21.41,2278.63
2020-05-07 15:00:00,11.64,21.74,2030.75
2020-05-07 16:00:00,11.68,19.98,2052.42
2020-05-07 17:00:00,11.31,19.99,1813.72
2020-05-07 18:00:00,11.26,18.31,1772.7
2020-05-07 19:00:00,11.21,20.37,1732.78
2020-05-07 20:00:00,11.33,23.0,1836.0
2020-05-07 21:00:00,11.81,21.33,2155.63
2020-05-07 22:00:00,12.08,19.75,2300.0
2020-05-07 23:00:00,12.38,20.58,2287.6
2020-05-08 00:00:00,12.99,19.99,2291.81
2020-05-08 01:00:00,13.56,21.78,2289.66
2020-05-08 02:00:00,13.97,20.45,2300.0
2020-05-08 03:00:00,14.39,22.51,2300.0
2020-05-08 04:00:00,14.66,20.22,2289.35
2020-05-08 05:00:00,15.01,21.18,2283.81
2020-05-08 06:00:00,14.88,21.04,2285.57
2020-05-08 07:00:00,14.94,21.42,2294.76
